Dataset,Classifier,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,train_time,test_time
eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.5,0.47,0.4975,0.5,0.5175,0.497,0.015280706789936125,0.39123058319091797,0.1796584129333496
eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.585,0.5225,0.5075,0.52,0.525,0.5319999999999999,0.027175356483402382,0.008050680160522461,0.05409383773803711
eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.595,0.5425,0.5525,0.505,0.53,0.5449999999999999,0.029622626487197233,1.1562397480010986,0.008711814880371094
eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.4975,0.5025,0.5075,0.495,0.4975,0.5,0.004472135954999559,0.014472723007202148,0.008064508438110352
eye_movements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.5125,0.505,0.4775,0.5275,0.525,0.5095,0.01798610574860495,0.6857366561889648,0.009533166885375977
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6812339331619537,0.7242268041237113,0.7164948453608248,0.75,0.7757731958762887,0.7295457557045557,0.03189984965054289,0.12600994110107422,0.007672548294067383
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.493573264781491,0.4948453608247423,0.5128865979381443,0.5180412371134021,0.5025773195876289,0.5043847560490817,0.009694699807671098,0.5137948989868164,0.17919611930847168
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.4652956298200514,0.4536082474226804,0.47164948453608246,0.4793814432989691,0.45103092783505155,0.464193146582567,0.010703092027015882,0.009053945541381836,0.055730581283569336
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.4961439588688946,0.5077319587628866,0.5154639175257731,0.5025773195876289,0.5077319587628866,0.5059298227016139,0.0063936962856323025,2.453716993331909,0.008592844009399414
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.22879177377892032,0.20103092783505155,0.4381443298969072,0.3582474226804124,0.35309278350515466,0.31586144753928924,0.08820773540731729,0.04636955261230469,0.00661921501159668
steel-plates-fault_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.39331619537275064,0.42783505154639173,0.4690721649484536,0.2422680412371134,0.25257731958762886,0.3570137545384677,0.09269752783143834,0.579866886138916,0.009561777114868164
FOREX_cadjpy-day-High,DecisionTree,0.5504087193460491,0.555858310626703,0.5204359673024523,0.5340599455040872,0.592896174863388,0.5507318235285359,0.02449493094949597,0.09750247001647949,0.007097721099853516
FOREX_cadjpy-day-High,SVM,0.5967302452316077,0.5095367847411444,0.5013623978201635,0.555858310626703,0.6010928961748634,0.5529161269188965,0.04192586031602326,0.2602200508117676,0.15700459480285645
FOREX_cadjpy-day-High,KNN,0.5177111716621253,0.5095367847411444,0.5149863760217984,0.5286103542234333,0.5109289617486339,0.5163547296794271,0.006779911361790765,0.013339042663574219,0.019285202026367188
FOREX_cadjpy-day-High,LogisticRegression,0.7002724795640327,0.7029972752043597,0.6294277929155313,0.6757493188010899,0.6857923497267759,0.6788478432423579,0.0266172068554712,1.0678434371948242,0.008854150772094727
FOREX_cadjpy-day-High,Perceptron,0.6130790190735694,0.5149863760217984,0.5967302452316077,0.5068119891008175,0.49453551912568305,0.5452286297106952,0.049429374632244526,0.014960050582885742,0.006755828857421875
FOREX_cadjpy-day-High,MLP,0.5858310626702997,0.6376021798365122,0.5395095367847411,0.6457765667574932,0.639344262295082,0.6096127216688256,0.041122309769133496,0.9290764331817627,0.009902477264404297
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.4975,0.5125,0.53,0.485,0.4975,0.5045,0.015443445211480509,0.05889749526977539,0.0067136287689208984
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.4325,0.45,0.4525,0.42,0.4525,0.4415,0.013095800853708806,0.3872852325439453,0.1837000846862793
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.435,0.4625,0.4125,0.405,0.42,0.42700000000000005,0.020334699407662762,0.013020753860473633,0.016873598098754883
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.5275,0.5125,0.5075,0.52,0.5225,0.518,0.007141428428542859,2.239596128463745,0.007859230041503906
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.45,0.385,0.45,0.4475,0.4475,0.43599999999999994,0.025524498036200438,0.038025856018066406,0.006104469299316406
wine-quality-white_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.4325,0.505,0.4825,0.5025,0.5,0.4845,0.027175356483402382,1.8609905242919922,0.00952768325805664
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,DecisionTree,0.6925,0.7275,0.675,0.64,0.715,0.69,0.030862598724021927,0.03577995300292969,0.006413459777832031
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,SVM,0.565,0.56,0.5525,0.5475,0.555,0.556,0.006041522986797281,0.2961103916168213,0.1564617156982422
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,KNN,0.5275,0.52,0.5525,0.5,0.5625,0.5325,0.02252776065213762,0.012658357620239258,0.017195940017700195
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,LogisticRegression,0.765,0.7375,0.735,0.745,0.755,0.7474999999999999,0.01118033988749895,1.2168264389038086,0.008866310119628906
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,Perceptron,0.5,0.4975,0.5025,0.49,0.5025,0.49849999999999994,0.004636809247747837,0.012028217315673828,0.006322383880615234
credit_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,MLP,0.5,0.655,0.515,0.5025,0.505,0.5355,0.05996665740225981,0.5050299167633057,0.008538961410522461
FOREX_eursgd-day-Close,DecisionTree,0.4986376021798365,0.5422343324250681,0.5245901639344263,0.5218579234972678,0.5437158469945356,0.5262071738062268,0.016401435480144097,0.10259294509887695,0.008110523223876953
FOREX_eursgd-day-Close,SVM,0.5367847411444142,0.5068119891008175,0.5218579234972678,0.5245901639344263,0.5355191256830601,0.5251127886719973,0.010865660342313847,0.23600196838378906,0.1417102813720703
FOREX_eursgd-day-Close,KNN,0.5831062670299727,0.5204359673024523,0.5409836065573771,0.5081967213114754,0.5163934426229508,0.5338232009648456,0.026906590157216876,0.011336565017700195,0.014951705932617188
FOREX_eursgd-day-Close,LogisticRegression,0.48501362397820164,0.5040871934604905,0.4890710382513661,0.49453551912568305,0.5081967213114754,0.4961808192254433,0.008773310710254898,0.07149052619934082,0.006477832794189453
FOREX_eursgd-day-Close,Perceptron,0.49591280653950953,0.49591280653950953,0.49453551912568305,0.49453551912568305,0.49453551912568305,0.49508643409121367,0.0006747302786064655,0.012505531311035156,0.006785154342651367
FOREX_eursgd-day-Close,MLP,0.5013623978201635,0.5040871934604905,0.505464480874317,0.5163934426229508,0.5081967213114754,0.5071008472178794,0.00514281780080307,0.4841945171356201,0.010179996490478516
hazelnut-spread-contaminant-detection,DecisionTree,0.8229166666666666,0.81875,0.8291666666666667,0.8625,0.8291666666666667,0.8324999999999999,0.015512092057488592,0.2746462821960449,0.008458375930786133
hazelnut-spread-contaminant-detection,SVM,0.7875,0.8,0.7958333333333333,0.8354166666666667,0.7875,0.8012499999999999,0.017756063127218783,0.4415709972381592,0.18177390098571777
hazelnut-spread-contaminant-detection,KNN,0.8458333333333333,0.8375,0.8395833333333333,0.8479166666666667,0.8541666666666666,0.8450000000000001,0.00598029170600303,0.009342432022094727,0.02474808692932129
hazelnut-spread-contaminant-detection,LogisticRegression,0.6770833333333334,0.6729166666666667,0.66875,0.7020833333333333,0.7,0.6841666666666667,0.014043582955293905,0.01388406753540039,0.006369352340698242
hazelnut-spread-contaminant-detection,Perceptron,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.01532125473022461,0.0063724517822265625
hazelnut-spread-contaminant-detection,MLP,0.7875,0.79375,0.80625,0.8020833333333334,0.7625,0.7904166666666667,0.0153997655104803,24.50044274330139,0.0095367431640625
confidence,DecisionTree,0.8666666666666667,0.8,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.7904761904761906,0.048468611999997996,0.007962226867675781,0.005316734313964844
confidence,SVM,0.6666666666666666,0.4,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.599047619047619,0.10968518132486071,0.008702754974365234,0.006145954132080078
confidence,KNN,0.8666666666666667,0.8,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.8476190476190476,0.05119878116463091,0.006422519683837891,0.010179758071899414
confidence,LogisticRegression,0.8666666666666667,0.8,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.819047619047619,0.03550733691868047,1.0641858577728271,0.007833480834960938
confidence,Perceptron,0.5333333333333333,0.3333333333333333,0.42857142857142855,0.21428571428571427,0.5,0.4019047619047619,0.11619828232950147,0.018623828887939453,0.0065059661865234375
confidence,MLP,0.9333333333333333,0.8666666666666667,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.8457142857142858,0.05558185318634238,0.6429400444030762,0.008488655090332031
FOREX_eurrub-day-High,DecisionTree,0.5422343324250681,0.55858310626703,0.6010928961748634,0.6065573770491803,0.5546448087431693,0.5726225041318622,0.026099356415720292,0.08468317985534668,0.0072290897369384766
FOREX_eurrub-day-High,SVM,0.5122615803814714,0.5040871934604905,0.5136612021857924,0.5136612021857924,0.5136612021857924,0.5114664760798678,0.0037292484730077546,0.2485041618347168,0.13711762428283691
FOREX_eurrub-day-High,KNN,0.46866485013623976,0.4604904632152589,0.5027322404371585,0.4781420765027322,0.4808743169398907,0.4781807894462561,0.014237493304094406,0.011318445205688477,0.015060663223266602
FOREX_eurrub-day-High,LogisticRegression,0.7002724795640327,0.6893732970027248,0.7131147540983607,0.680327868852459,0.7295081967213115,0.7025193192477778,0.017383839662365376,0.3877675533294678,0.008415937423706055
FOREX_eurrub-day-High,Perceptron,0.48501362397820164,0.5149863760217984,0.48633879781420764,0.5163934426229508,0.4890710382513661,0.4983606557377048,0.01421661911692123,0.010932207107543945,0.006380796432495117
FOREX_eurrub-day-High,MLP,0.48501362397820164,0.5149863760217984,0.4972677595628415,0.505464480874317,0.4726775956284153,0.4950819672131147,0.014913666013061216,0.522052526473999,0.008147239685058594
kc3,DecisionTree,0.8586956521739131,0.8913043478260869,0.9021739130434783,0.8901098901098901,0.9230769230769231,0.8930721452460583,0.020865148975584957,0.019733667373657227,0.006992816925048828
kc3,SVM,0.9021739130434783,0.9021739130434783,0.9021739130434783,0.9120879120879121,0.8901098901098901,0.9017439082656473,0.006969985736719834,0.01798558235168457,0.009676218032836914
kc3,KNN,0.9021739130434783,0.8913043478260869,0.8913043478260869,0.9010989010989011,0.8571428571428571,0.8886048733874821,0.016399099708862754,0.00837397575378418,0.027885913848876953
kc3,LogisticRegression,0.8804347826086957,0.9021739130434783,0.9130434782608695,0.9120879120879121,0.8791208791208791,0.897372193024367,0.014867309201435754,1.014197826385498,0.009267807006835938
kc3,Perceptron,0.9021739130434783,0.4673913043478261,0.9021739130434783,0.9120879120879121,0.9120879120879121,0.8191829909221214,0.17595171258361597,0.009987354278564453,0.006805419921875
kc3,MLP,0.40217391304347827,0.43478260869565216,0.358695652173913,0.3626373626373626,0.5164835164835165,0.4149546106067845,0.05790816748264219,0.08038043975830078,0.008515596389770508
Thoracic_Surgery_Data,DecisionTree,0.7872340425531915,0.7659574468085106,0.7872340425531915,0.776595744680851,0.7872340425531915,0.7808510638297872,0.008510638297872358,0.019439697265625,0.008633136749267578
Thoracic_Surgery_Data,SVM,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.851063829787234,0.0,0.025653600692749023,0.012153387069702148
Thoracic_Surgery_Data,KNN,0.8617021276595744,0.8404255319148937,0.8404255319148937,0.8404255319148937,0.8297872340425532,0.8425531914893618,0.01042336060758798,0.010751008987426758,0.015404462814331055
Thoracic_Surgery_Data,LogisticRegression,0.8085106382978723,0.851063829787234,0.851063829787234,0.851063829787234,0.8404255319148937,0.8404255319148936,0.016480780196627333,0.3207831382751465,0.008423566818237305
Thoracic_Surgery_Data,Perceptron,0.5957446808510638,0.7340425531914894,0.851063829787234,0.8297872340425532,0.7978723404255319,0.7617021276595745,0.0919089832615114,0.012125730514526367,0.0072095394134521484
Thoracic_Surgery_Data,MLP,0.8085106382978723,0.8085106382978723,0.7978723404255319,0.8297872340425532,0.7978723404255319,0.8085106382978724,0.011653671436280126,3.7233963012695312,0.009027957916259766
CPMP-2015-runtime-classification,DecisionTree,0.4339622641509434,0.44339622641509435,0.37142857142857144,0.41904761904761906,0.4857142857142857,0.43070979335130277,0.03700618303050356,0.020928382873535156,0.00612950325012207
CPMP-2015-runtime-classification,SVM,0.5,0.5,0.5428571428571428,0.5619047619047619,0.5047619047619047,0.5219047619047619,0.025661321114871384,0.039643287658691406,0.01878809928894043
CPMP-2015-runtime-classification,KNN,0.4716981132075472,0.5377358490566038,0.45714285714285713,0.5047619047619047,0.5142857142857142,0.4971248876909254,0.02914498862438859,0.008647441864013672,0.027597904205322266
CPMP-2015-runtime-classification,LogisticRegression,0.5283018867924528,0.5660377358490566,0.5904761904761905,0.5904761904761905,0.5428571428571428,0.5636298292902067,0.025007279958539057,1.271071195602417,0.008892059326171875
CPMP-2015-runtime-classification,Perceptron,0.46226415094339623,0.44339622641509435,0.5333333333333333,0.5428571428571428,0.4857142857142857,0.4935130278526505,0.0389088804452488,0.01826763153076172,0.006513118743896484
CPMP-2015-runtime-classification,MLP,0.5283018867924528,0.5849056603773585,0.5619047619047619,0.6,0.5428571428571428,0.5635938903863431,0.026298242253579577,0.6676764488220215,0.008900880813598633
FOREX_eurhuf-day-High,DecisionTree,0.5885558583106267,0.6049046321525886,0.5803814713896458,0.5994550408719346,0.5846994535519126,0.5915992912553416,0.00918100893575854,0.06552696228027344,0.0069370269775390625
FOREX_eurhuf-day-High,SVM,0.6130790190735694,0.5912806539509536,0.5912806539509536,0.6294277929155313,0.6120218579234973,0.607417995562901,0.014549924425431793,0.24381041526794434,0.13649964332580566
FOREX_eurhuf-day-High,KNN,0.5694822888283378,0.5149863760217984,0.5504087193460491,0.5831062670299727,0.5573770491803278,0.5550721400812971,0.022923757282909935,0.01370692253112793,0.01956343650817871
FOREX_eurhuf-day-High,LogisticRegression,0.6893732970027248,0.6920980926430518,0.7057220708446866,0.7465940054495913,0.7103825136612022,0.7088339959202513,0.020477839560794554,0.7548046112060547,0.008278131484985352
FOREX_eurhuf-day-High,Perceptron,0.6103542234332425,0.6267029972752044,0.7057220708446866,0.5803814713896458,0.5846994535519126,0.6215720432989383,0.04536440101238642,0.01492166519165039,0.0061190128326416016
FOREX_eurhuf-day-High,MLP,0.5749318801089919,0.5967302452316077,0.6485013623978202,0.6021798365122616,0.5491803278688525,0.5943047304239067,0.0329141136006295,1.3833134174346924,0.008637189865112305
breast-tissue,DecisionTree,0.45454545454545453,0.38095238095238093,0.3333333333333333,0.47619047619047616,0.38095238095238093,0.40519480519480516,0.052564880473283254,0.008725881576538086,0.005890607833862305
breast-tissue,SVM,0.45454545454545453,0.42857142857142855,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.4242424242424242,0.08846434475805923,0.010665416717529297,0.006397247314453125
breast-tissue,KNN,0.45454545454545453,0.3333333333333333,0.47619047619047616,0.3333333333333333,0.47619047619047616,0.41471861471861465,0.06691918219546181,0.006817817687988281,0.010874271392822266
breast-tissue,LogisticRegression,0.3181818181818182,0.47619047619047616,0.47619047619047616,0.23809523809523808,0.42857142857142855,0.3874458874458874,0.09438817928982352,1.074369192123413,0.008001565933227539
breast-tissue,Perceptron,0.4090909090909091,0.47619047619047616,0.19047619047619047,0.19047619047619047,0.42857142857142855,0.33896103896103896,0.1231873690862851,0.018754005432128906,0.006361484527587891
breast-tissue,MLP,0.36363636363636365,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.3108225108225108,0.09592042078100495,0.9359815120697021,0.008506536483764648
analcatdata_authorship,DecisionTree,0.9585798816568047,0.9464285714285714,0.9166666666666666,0.9523809523809523,0.9166666666666666,0.9381445477599325,0.017952726192228048,0.051788330078125,0.006959676742553711
analcatdata_authorship,SVM,0.9881656804733728,0.9940476190476191,0.9940476190476191,0.9880952380952381,0.9940476190476191,0.9916807551422936,0.0028988900172932175,0.03163409233093262,0.02068352699279785
analcatdata_authorship,KNN,0.9940828402366864,0.9940476190476191,0.9821428571428571,0.9940476190476191,0.9940476190476191,0.9916737109044801,0.0047654464047122485,0.009077787399291992,0.03318309783935547
analcatdata_authorship,LogisticRegression,1.0,0.9940476190476191,0.9940476190476191,0.9940476190476191,0.9821428571428571,0.9928571428571429,0.005832118435198062,0.1509859561920166,0.008199691772460938
analcatdata_authorship,Perceptron,1.0,0.9821428571428571,0.9880952380952381,0.9523809523809523,0.9761904761904762,0.9797619047619047,0.015793451382644784,0.029874324798583984,0.007304668426513672
analcatdata_authorship,MLP,0.9940828402366864,0.9880952380952381,0.9583333333333334,0.9583333333333334,0.9880952380952381,0.9773879966187659,0.015710940324119464,0.9328997135162354,0.00995326042175293
FOREX_audchf-day-High,DecisionTree,0.5640326975476839,0.6049046321525886,0.6021798365122616,0.5218579234972678,0.5519125683060109,0.5689775316031626,0.03139767962569149,0.10097146034240723,0.006765604019165039
FOREX_audchf-day-High,SVM,0.5177111716621253,0.5367847411444142,0.5177111716621253,0.4644808743169399,0.5136612021857924,0.5100698321942794,0.024173198037071915,0.24677729606628418,0.15434741973876953
FOREX_audchf-day-High,KNN,0.5367847411444142,0.5286103542234333,0.5149863760217984,0.4808743169398907,0.5491803278688525,0.5220872232396779,0.02341593588018802,0.011182785034179688,0.015746355056762695
